model_name,input_sentence,generated_output,Rating,Explanation
fine_tuned_bart_trofi,"Dreams [MASK] into the night.","Dreams roll into the night.",6,"'Roll into the night' is poetic but 'fade into' might align better."
fine_tuned_bart_trofi,"Echoes [MASK] through the tunnel.","Echoes pour through the tunnel.",7,"'Pour through' is imaginative but 'reverberate' would be more precise."
fine_tuned_bart_trofi,"Roots [MASK] through the soil.","Roots flow through the soil.",8,"'Flow through' is figurative but 'spread' or 'dig' might suit better."
fine_tuned_bart_trofi,"Stories [MASK] from the fireplace.","Stories pour from the fireplace.",7,"'Pour from' works but 'emerge from' would sound more natural."
fine_tuned_bart_trofi,"Tides [MASK] on the rocky shore.","Tides roll on the rocky shore.",9,"'Roll on the rocky shore' is fitting and descriptive."
fine_tuned_bart_trofi,"Colors [MASK] over the horizon.","Colors fly over the horizon.",6,"'Fly over' is unconventional; 'spread' or 'blend' would work better."
fine_tuned_bart_trofi,"Birdsong [MASK] in the quiet forest.","Birdsong sleep in the quiet forest.",4,"'Sleep' is illogical; 'fills' or 'rings' would better describe birdsong."
fine_tuned_bart_trofi,"Fog [MASK] over the hills.","Fog poured over the hills.",6,"'Poured over' is vivid but 'settled over' would feel more natural."
fine_tuned_bart_trofi,"A comet [MASK] across the stars.","A comet streaked across the stars.",10,"'Streaked across the stars' is vivid and precise."
fine_tuned_bart_trofi,"Snow [MASK] over the rooftops.","Snow poured over the rooftops.",6,"'Poured over' is unusual; 'blanketed' or 'fell' would suit better."
fine_tuned_bart_trofi,"Whispers [MASK] through the empty house.","Whispers pour through the empty house.",7,"'Pour through' conveys movement but 'echo' might evoke a better image."
fine_tuned_bart_trofi,"Streams [MASK] through the woods.","Streams flow through the woods.",10,"'Flow through the woods' is accurate and descriptive."
fine_tuned_bart_trofi,"Dreams [MASK] across the pillow.","Dreams roll across the pillow.",7,"'Roll across' is poetic but 'drift across' might better suit dreams."
fine_tuned_bart_trofi,"Sunlight [MASK] on the mountain peak.","Sunlight shines on the mountain peak.",10,"'Shines on the mountain peak' is precise and effective."
fine_tuned_bart_trofi,"Leaves [MASK] on the forest floor.","Leaves roll on the forest floor.",6,"'Roll on' is unusual; 'lie on' or 'fall on' would be more natural."
fine_tuned_bart_trofi,"Thunder [MASK] in the distance.","Thunder rained in the distance.",4,"'Rained' is inappropriate; 'rumbled' or 'echoed' would fit better."
fine_tuned_bart_trofi,"Ice [MASK] across the pond.","Ice poured across the pond.",5,"'Poured' is odd for ice; 'spread' or 'glazed' would fit better."
fine_tuned_bart_trofi,"Footsteps [MASK] on the wet ground.","Footsteps rained on the wet ground.",4,"'Rained' is unnatural; 'splashed' or 'echoed' would be better."
fine_tuned_bart_trofi,"A bell [MASK] through the village.","A bell rings through the village.",10,"'Rings' effectively conveys the sound of the bell."
fine_tuned_bart_trofi,"A flame [MASK] in the lantern.","A flame escapes in the lantern.",3,"'Escapes' is inappropriate; 'flickers' or 'glows' would suit better."
fine_tuned_bart_trofi,"Ripples [MASK] in the calm water.","Ripples rained in the calm water.",4,"'Rained' is odd; 'spread' or 'flowed' would be better."
fine_tuned_bart_trofi,"Voices [MASK] in the crowded room.","Voices fill in the crowded room.",8,"'Fill in' works but 'rise' or 'echo' could evoke more vibrancy."
fine_tuned_bart_trofi,"Clouds [MASK] over the skyline.","Clouds pour over the skyline.",6,"'Pour' is vivid but 'roll' or 'drift' would suit clouds better."
fine_tuned_bart_trofi,"Wind [MASK] against the shutters.","Wind rained against the shutters.",4,"'Rained' is unsuitable; 'rattled' or 'whistled' would be better."
fine_tuned_bart_trofi,"Rain [MASK] on the dry earth.","Rain rained on the dry earth.",5,"'Rained on' is repetitive; 'fell on' or 'drenched' would be more descriptive."
fine_tuned_bart_trofi,"Sunbeams [MASK] through the open blinds.","Sunbeams pour through the open blinds.",8,"'Pour through' is fine but 'stream through' might be more natural."
fine_tuned_bart_trofi,"Footprints [MASK] in the soft mud.","Footprints roll in the soft mud.",4,"'Roll' is incorrect; 'appear' or 'sink' would be more accurate."
fine_tuned_bart_trofi,"The tide [MASK] against the harbor wall.","The tide rolls against the harbor wall.",9,"'Rolls against' aptly describes tidal motion."
fine_tuned_bart_trofi,"Echoes [MASK] in the deep cave.","Echoes echo in the deep cave.",7,"'Echo' is repetitive; 'reverberate' or 'resound' would add variety."
fine_tuned_bart_trofi,"Snowflakes [MASK] onto the cold ground.","Snowflakes roll onto the cold ground.",5,"'Roll' is odd for snowflakes; 'fall' or 'land' would fit better."
fine_tuned_bart_trofi,"Shadows [MASK] over the busy street.","Shadows roll over the busy street.",7,"'Roll' is passable but 'fall' or 'drift' might suit better."
fine_tuned_bart_trofi,"Lanterns [MASK] in the quiet alley.","L Lanterns fly in the quiet alley.",3,"'Fly' is inappropriate; 'glow' or 'illuminate' would fit the context."
fine_tuned_bart_trofi,"Stars [MASK] beyond the horizon.","Stars fly beyond the horizon.",4,"'Fly' is odd; 'shine' or 'twinkle' would describe stars better."
fine_tuned_bart_trofi,"A stream [MASK] down the hillside.","A stream flows down the hillside.",10,"'Flows down' is precise and natural for describing a stream."
fine_tuned_bart_trofi,"Fog [MASK] through the forest.","Fog drags through the forest.",5,"'Drags' is awkward; 'drifts' or 'creeps' would better suit fog."
fine_tuned_bart_trofi,"The tide [MASK] against the cliffs.","The tide rained against the cliffs.",3,"'Rained against' is unsuitable; 'crashed' or 'beat' would work better."
fine_tuned_bart_trofi,"Sunbeams [MASK] over the meadow.","Sunbeams fly over the meadow.",5,"'Fly over' is unconventional; 'stream over' would feel more natural."
fine_tuned_bart_trofi,"Leaves [MASK] in the autumn breeze.","Leaves roll in the autumn breeze.",7,"'Roll' is acceptable but 'drift' or 'flutter' might evoke better imagery."
fine_tuned_bart_trofi,"Shadows [MASK] over the cobblestones.","Shadows roll over the cobblestones.",7,"'Roll' is okay but 'spread' or 'creep' might suit shadows better."
fine_tuned_bart_trofi,"A stream [MASK] through the valley.","A stream flows through the valley.",10,"'Flows through' effectively describes the movement of a stream."
fine_tuned_bart_combined_df,"The ocean [MASK] against the cliffs, roaring its eternal song.","The ocean rained against the cliffs, roaring its eternal song.",5,"'Rained against' is incorrect; 'crashed against' would be better."
fine_tuned_bart_combined_df,"The garden [MASK] with colors as the flowers greeted the sun.","The garden glazed with colors as the flowers greeted the sun.",6,"'Glazed' is acceptable but 'bloomed' or 'filled' might evoke more vivid imagery."
fine_tuned_bart_combined_df,"The airplane [MASK] through the sky, leaving a trail of whispers behind.","The airplane streaked through the sky, leaving a trail of whispers behind.",10,"'Streaked through' captures the swift motion of an airplane perfectly."
fine_tuned_bart_combined_df,"The dog [MASK] through the field, a blur of fur and joy.","The dog swept through the field, a blur of fur and joy.",9,"'Swept through' effectively conveys the dog's lively movement."
fine_tuned_bart_combined_df,"The sky [MASK] a mosaic of pink and orange as the day turned to night.","The sky turned a mosaic of pink and orange as the day turned to night.",8,"'Turned a mosaic' works but 'became' or 'transformed into' could be smoother."
fine_tuned_bart_combined_df,"The rain [MASK] on the roof, a rhythmic lullaby to the weary.","The rain rained on the roof, a rhythmic lullaby to the weary.",5,"'Rained on' is repetitive; 'pattered on' would add more texture."
fine_tuned_bart_combined_df,"The path [MASK] through the forest, inviting travelers into its mystery.","The path snakes through the forest, inviting travelers into its mystery.",10,"'Snakes through' aptly describes the winding nature of a forest path."
fine_tuned_bart_combined_df,"The flame [MASK] in the lantern, a quiet guardian of the night.","The flame danced in the lantern, a quiet guardian of the night.",10,"'Danced in the lantern' is evocative and well-suited for a flame's movement."
fine_tuned_bart_combined_df,"The snow [MASK] the rooftops, wrapping the world in a pristine blanket.","The snow melted the rooftops, wrapping the world in a pristine blanket.",3,"'Melted' contradicts the idea of a snow blanket; 'covered' would work better."
fine_tuned_bart_combined_df,"The riverbank [MASK] with laughter as children played by the water.","The riverbank rained with laughter as children played by the water.",4,"'Rained with laughter' is awkward; 'rang with laughter' would be more appropriate."
fine_tuned_bart_combined_df,"The bridge [MASK] the past and the future, connecting time and space.","The bridge bridges the past and the future, connecting time and space.",7,"Repetitive; 'spans' or 'connects' would be smoother."
fine_tuned_bart_combined_df,"The stars [MASK] in the velvet night, guardians of ancient stories.","The stars danced in the velvet night, guardians of ancient stories.",10,"'Danced' beautifully captures the ethereal motion of stars."
fine_tuned_bart_combined_df,"The old photo [MASK] on the mantelpiece, a silent witness to forgotten times.","The old photo rests on the mantelpiece, a silent witness to forgotten times.",9,"'Rests' effectively conveys stillness and nostalgia."
fine_tuned_bart_combined_df,"The moon [MASK] the lake’s surface, a spotlight for the nocturnal world.","The moon bathed the lake’s surface, a spotlight for the nocturnal world.",10,"'Bathed' poetically describes moonlight's soft illumination."
fine_tuned_bart_combined_df,"The clouds [MASK] their burden on the earth, nourishing the soil below.","The clouds rest their burden on the earth, nourishing the soil below.",9,"'Rest' fits, but 'shed' might evoke rain more vividly."
fine_tuned_bart_combined_df,"The tree [MASK] its shadow on the ground, a refuge from the blazing sun.","The tree casts its shadow on the ground, a refuge from the blazing sun.",10,"'Casts' aptly describes the tree's action, fitting the imagery."
fine_tuned_bart_combined_df,The library [MASK] a treasure trove of forgotten worlds and unseen adventures.,The library holds a treasure trove of forgotten worlds and unseen adventures.,10,"'Holds' is precise and conveys the library's purpose well."
fine_tuned_bart_combined_df,"The clock tower [MASK] its chime, marking the march of time.","The clock tower chimed its chime, marking the march of time.",7,"Repetitive; 'rang out' or 'marked' could improve variety."
fine_tuned_bart_combined_df,The musician [MASK] the silence with notes that danced in the air.,The musician broke the silence with notes that danced in the air.,10,"'Broke the silence' vividly describes the impact of music."
fine_tuned_bart_combined_df,"The lighthouse [MASK] the sailors home, a beacon of hope in the dark.","The lighthouse welcomed the sailors home, a beacon of hope in the dark.",10,"'Welcomed' conveys warmth and guidance effectively."
fine_tuned_bart_combined_df,The fields [MASK] a golden sea as the wheat swayed with the breeze.,The fields rose a golden sea as the wheat swayed with the breeze.,6,"'Rose' is odd here; 'spread' or 'became' would work better."
fine_tuned_bart_combined_df,"The kite [MASK] the sky, tethered yet free.","The kite danced the sky, tethered yet free.",10,"'Danced' perfectly describes the kite's lively motion."
fine_tuned_bart_combined_df,"The book [MASK] into her imagination, painting vivid pictures of another world.","The book pours into her imagination, painting vivid pictures of another world.",8,"'Pours' works, but 'draws her into' might feel more natural."
